Message 719: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 720: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 721: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 722: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 723: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 724: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000021 sec
Message 725: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000024 sec
Message 726: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000010 sec
Message 727: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 728: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000007 sec
Message 729: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 730: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 731: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 732: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 733: Sent 1400 bytes, Received 1074 bytes, RTT: 0.000007 sec
Message 734: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 735: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 736: Sent 1400 bytes, Received 20 bytes, RTT: 0.000005 sec
Message 737: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000006 sec
Message 738: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 739: Sent 1400 bytes, Received 40 bytes, RTT: 0.000004 sec
Message 740: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 741: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 742: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 743: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 744: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 745: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 746: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 747: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 748: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 749: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 750: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 751: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 752: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 753: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 754: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000021 sec
Message 755: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 756: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 757: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 758: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 759: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 760: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 761: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000019 sec
Message 762: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 763: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 764: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 765: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 766: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 767: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 768: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 769: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 770: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 771: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 772: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 773: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 774: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 775: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000011 sec
Message 776: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 777: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 778: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 779: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 780: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 781: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 782: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000050 sec
Message 783: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 784: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000025 sec
Message 785: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000022 sec
Message 786: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 787: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 788: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 789: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000021 sec
Message 790: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 791: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 792: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 793: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 794: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 795: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 796: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000015 sec
Message 797: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 798: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 799: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 800: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 801: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 802: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 803: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 804: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 805: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 806: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 807: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 808: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 809: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 810: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 811: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 812: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 813: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 814: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 815: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 816: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000004 sec
Message 817: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 818: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 819: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 820: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000011 sec
Message 821: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000008 sec
Message 822: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 823: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 824: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 825: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 826: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000007 sec
Message 827: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 828: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000008 sec
Message 829: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 830: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000031 sec
Message 831: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 832: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 833: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000005 sec
Message 834: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 835: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 836: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 837: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 838: Sent 1400 bytes, Received 1214 bytes, RTT: 0.000010 sec
Message 839: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 840: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 841: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 842: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000008 sec
Message 843: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 844: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 845: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 846: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000009 sec
Message 847: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 848: Sent 1400 bytes, Received 20 bytes, RTT: 0.000005 sec
Message 849: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 850: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 851: Sent 1400 bytes, Received 40 bytes, RTT: 0.000004 sec
Message 852: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000003 sec
Message 853: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 854: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 855: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 856: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 857: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 858: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 859: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 860: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 861: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 862: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 863: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000011 sec
Message 864: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000021 sec
Message 865: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 866: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000016 sec
Message 867: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000011 sec
Message 868: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000009 sec
Message 869: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 870: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000007 sec
Message 871: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 872: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 873: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000010 sec
Message 874: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 875: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000007 sec
Message 876: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 877: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 878: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 879: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 880: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 881: Sent 1400 bytes, Received 40 bytes, RTT: 0.000007 sec
Message 882: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 883: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 884: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 885: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 886: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000008 sec
Message 887: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 888: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 889: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 890: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000009 sec
Message 891: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 892: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 893: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000011 sec
Message 894: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 895: Sent 1400 bytes, Received 20 bytes, RTT: 0.000005 sec
Message 896: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000006 sec
Message 897: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 898: Sent 1400 bytes, Received 1074 bytes, RTT: 0.000009 sec
Message 899: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 900: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000008 sec
Message 901: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 902: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 903: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 904: Sent 1400 bytes, Received 60 bytes, RTT: 0.000006 sec
Message 905: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000006 sec
Message 906: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 907: Sent 1400 bytes, Received 1074 bytes, RTT: 0.000008 sec
Message 908: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 909: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000009 sec
Message 910: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 911: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000005 sec
Message 912: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 913: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000005 sec
Message 914: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 915: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000011 sec
Message 916: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 917: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 918: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 919: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 920: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 921: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000016 sec
Message 922: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 923: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 924: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 925: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 926: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 927: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 928: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000019 sec
Message 929: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 930: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 931: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 932: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 933: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 934: Sent 1400 bytes, Received 20 bytes, RTT: 0.000008 sec
Message 935: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 936: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 937: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000010 sec
Message 938: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000009 sec
Message 939: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 940: Sent 1400 bytes, Received 20 bytes, RTT: 0.000006 sec
Message 941: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 942: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 943: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000008 sec
Message 944: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 945: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000007 sec
Message 946: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 947: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 948: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000012 sec
Message 949: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 950: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000005 sec
Message 951: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 952: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 953: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000003 sec
Message 954: Sent 1400 bytes, Received 120 bytes, RTT: 0.000003 sec
Message 955: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000004 sec
Message 956: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 957: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 958: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 959: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 960: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000012 sec
Message 961: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 962: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 963: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000005 sec
Message 964: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000007 sec
Message 965: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000003 sec
Message 966: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 967: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 968: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 969: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 970: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 971: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 972: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 973: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000015 sec
Message 974: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 975: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 976: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 977: Sent 1400 bytes, Received 1054 bytes, RTT: 0.000009 sec
Message 978: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 979: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000009 sec
Message 980: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 981: Sent 1400 bytes, Received 2048 bytes, RTT: 0.000008 sec
Message 982: Sent 1400 bytes, Received 1094 bytes, RTT: 0.000007 sec
Message 983: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000006 sec
Message 984: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 985: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 986: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 987: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 988: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 989: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000008 sec
Message 990: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000020 sec
Message 991: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 992: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 993: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 994: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000007 sec
Message 995: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000009 sec
Message 996: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 997: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000021 sec
Message 998: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec
Message 999: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000010 sec
Message 1000: Sent 1400 bytes, Received 1034 bytes, RTT: 0.000005 sec

TCP Test Summary:
Average RTT: 0.000137 sec
Throughput: 10196772.54 bytes/sec
